模型名称,ID,标准化ID,sample_pick_order,烦恼类别,被理解感,情绪缓解感,个性化贴合度,交流舒适度,识别层评分,理解层评分,行动层评分,主观平均分,客观平均分
moonshot-v1-8k,347763115002,347763115002,147,无明显生活烦恼,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
moonshot-v1-8k,295331315002,295331315002,150,无明显生活烦恼,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
moonshot-v1-8k,175531322002,175531322002,151,无明显生活烦恼,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.3333333333333333
moonshot-v1-8k,294028325002,294028325002,152,无明显生活烦恼,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
moonshot-v1-8k,244056210002,244056210002,153,无明显生活烦恼,1.0,1.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0
moonshot-v1-8k,154058209001,154058209001,157,无明显生活烦恼,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
moonshot-v1-8k,111154107001,111154107001,161,无明显生活烦恼,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.6666666666666667
moonshot-v1-8k,134902306001,134902306001,165,无明显生活烦恼,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.3333333333333333
moonshot-v1-8k,265359333002,265359333002,167,无明显生活烦恼,1.0,1.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0
moonshot-v1-8k,58659336002,58659336002,170,无明显生活烦恼,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
moonshot-v1-8k,30476203002,30476203002,172,无明显生活烦恼,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
moonshot-v1-8k,56043123001,56043123001,175,无明显生活烦恼,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
moonshot-v1-8k,175531212002,175531212002,177,无明显生活烦恼,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.6666666666666667
moonshot-v1-8k,298245316002,298245316002,139,无明显生活烦恼,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
moonshot-v1-8k,296081233002,296081233002,140,无明显生活烦恼,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
moonshot-v1-8k,177402120001,177402120001,181,无明显生活烦恼,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.3333333333333333
moonshot-v1-8k,177402135002,177402135002,183,无明显生活烦恼,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
moonshot-v1-8k,151156318001,151156318001,184,无明显生活烦恼,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
moonshot-v1-8k,347763304002,347763304002,185,无明显生活烦恼,1.0,1.0,1.0,1.0,2.0,0.0,1.0,1.0,1.0
moonshot-v1-8k,65546132001,65546132001,186,无明显生活烦恼,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
moonshot-v1-8k,296081138001,296081138001,187,无明显生活烦恼,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
moonshot-v1-8k,261676239001,261676239001,205,无明显生活烦恼,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.6666666666666666
moonshot-v1-8k,117489210001,117489210001,207,无明显生活烦恼,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.3333333333333333
moonshot-v1-8k,241116116001,241116116001,192,无明显生活烦恼,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
moonshot-v1-8k,321116208002,321116208002,203,无明显生活烦恼,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
moonshot-v1-8k,154058312001,154058312001,238,无明显生活烦恼,2.0,2.0,2.0,2.0,0.0,1.0,1.0,2.0,0.6666666666666666
moonshot-v1-8k,151156309002,151156309002,263,无明显生活烦恼,2.0,2.0,1.0,1.0,0.0,1.0,1.0,1.5,0.6666666666666666
moonshot-v1-8k,158278218002,158278218002,292,无明显生活烦恼,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.25,1.3333333333333333
moonshot-v1-8k,30476138001,30476138001,296,无明显生活烦恼,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.6666666666666666
moonshot-v1-8k,151156111001,151156111001,305,无明显生活烦恼,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.3333333333333333
moonshot-v1-8k,158278204002,158278204002,306,无明显生活烦恼,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
