模型名称,ID,标准化ID,sample_pick_order,烦恼类别,主观平均分,客观平均分
deepseek_v4_pro,320146132002,320146132002,65,家庭关系或陪伴困扰,1.0,1.6666666666666667
deepseek_v4_pro,150478210001,150478210001,84,无明显生活烦恼,1.75,0.0
deepseek_v4_pro,151156311001,151156311001,85,无法适应新事物或自我价值感下降,2.0,2.0
deepseek_v4_pro,271806118001,271806118001,86,对身体健康的担忧,2.0,1.6666666666666667
deepseek_v4_pro,60481225002,60481225002,87,家庭关系或陪伴困扰,2.25,1.6666666666666667
deepseek_v4_pro,141154206002,141154206002,88,对身体健康的担忧,2.75,2.0
deepseek_v4_pro,94004111001,94004111001,89,家庭关系或陪伴困扰,2.0,2.0
deepseek_v4_pro,326359105002,326359105002,90,对身体健康的担忧,1.0,0.3333333333333333
deepseek_v4_pro,202454134001,202454134001,91,对身体健康的担忧,2.5,1.6666666666666667
deepseek_v4_pro,124099315002,124099315002,92,家庭关系或陪伴困扰,2.25,1.3333333333333333
deepseek_v4_pro,134004112002,134004112002,93,无明显生活烦恼,2.25,1.3333333333333333
deepseek_v4_pro,275559307001,275559307001,94,家庭关系或陪伴困扰,1.5,2.0
deepseek_v4_pro,271806130001,271806130001,95,孤独/人际交往缺失,2.0,1.6666666666666667
deepseek_v4_pro,64028102001,64028102001,96,无明显生活烦恼,2.0,0.6666666666666666
deepseek_v4_pro,281116308001,281116308001,97,无明显生活烦恼,2.25,1.3333333333333333
deepseek_v4_pro,275559318001,275559318001,98,无明显生活烦恼,1.0,1.0
deepseek_v4_pro,65546119001,65546119001,99,对身体健康的担忧,2.0,1.3333333333333333
deepseek_v4_pro,205304101002,205304101002,100,无法适应新事物或自我价值感下降,2.75,1.6666666666666667
deepseek_v4_pro,241116332002,241116332002,101,家庭关系或陪伴困扰,2.5,2.0
deepseek_v4_pro,64033129001,64033129001,102,无明显生活烦恼,1.25,0.6666666666666666
deepseek_v4_pro,110131213002,110131213002,103,对身体健康的担忧,2.25,1.0
deepseek_v4_pro,262728314002,262728314002,104,对身体健康的担忧,1.25,2.0
deepseek_v4_pro,241116221001,241116221001,105,家庭关系或陪伴困扰,3.0,2.0
deepseek_v4_pro,275559328001,275559328001,106,家庭关系或陪伴困扰,1.0,1.6666666666666667
deepseek_v4_pro,54054108002,54054108002,107,无明显生活烦恼,2.25,0.0
deepseek_v4_pro,154044310001,154044310001,108,家庭关系或陪伴困扰,2.5,1.0
deepseek_v4_pro,270402209001,270402209001,109,对身体健康的担忧,2.25,0.6666666666666666
deepseek_v4_pro,58202220001,58202220001,110,对身体健康的担忧,2.5,1.0
deepseek_v4_pro,65546218001,65546218001,111,无明显生活烦恼,1.25,1.3333333333333333
deepseek_v4_pro,138202135001,138202135001,112,无明显生活烦恼,2.5,1.0
deepseek_v4_pro,112744316002,112744316002,113,家庭关系或陪伴困扰,1.25,2.0
deepseek_v4_pro,74057123001,74057123001,114,无明显生活烦恼,3.0,0.6666666666666666
deepseek_v4_pro,10206323002,10206323002,115,对身体健康的担忧,1.0,1.0
deepseek_v4_pro,241116304002,241116304002,117,无明显生活烦恼,2.0,1.3333333333333333
deepseek_v4_pro,142403341002,142403341002,118,无明显生活烦恼,1.0,1.0
deepseek_v4_pro,56604129001,56604129001,119,家庭关系或陪伴困扰,3.0,2.0
deepseek_v4_pro,72428222002,72428222002,120,家庭关系或陪伴困扰,2.0,2.0
deepseek_v4_pro,141154304002,141154304002,121,家庭关系或陪伴困扰,1.75,2.0
deepseek_v4_pro,294099231003,294099231003,122,无明显生活烦恼,1.0,0.3333333333333333
deepseek_v4_pro,34043123001,34043123001,123,无明显生活烦恼,2.0,0.0
deepseek_v4_pro,274951110001,274951110001,124,无明显生活烦恼,3.0,0.3333333333333333
deepseek_v4_pro,34676116002,34676116002,125,无明显生活烦恼,2.0,1.3333333333333333
deepseek_v4_pro,175531321001,175531321001,126,孤独/人际交往缺失,3.0,2.0
deepseek_v4_pro,321131210001,321131210001,127,无明显生活烦恼,2.0,0.0
deepseek_v4_pro,241116320001,241116320001,128,家庭关系或陪伴困扰,1.75,2.0
deepseek_v4_pro,244056227001,244056227001,129,无明显生活烦恼,1.0,0.3333333333333333
deepseek_v4_pro,74002112001,74002112001,130,无明显生活烦恼,2.25,1.3333333333333333
deepseek_v4_pro,154058310002,154058310002,131,无明显生活烦恼,1.75,1.3333333333333333
deepseek_v4_pro,266059202002,266059202002,132,无明显生活烦恼,1.25,1.3333333333333333
deepseek_v4_pro,184037201002,184037201002,133,家庭关系或陪伴困扰,1.25,2.0
deepseek_v4_pro,211154232001,211154232001,134,孤独/人际交往缺失,2.0,2.0
deepseek_v4_pro,345233228002,345233228002,135,孤独/人际交往缺失,2.5,2.0
deepseek_v4_pro,116006116001,116006116001,136,无明显生活烦恼,2.0,2.0
deepseek_v4_pro,266059204001,266059204001,137,无法适应新事物或自我价值感下降,1.25,2.0
deepseek_v4_pro,10233105002,10233105002,138,对身体健康的担忧,1.0,1.6666666666666667
deepseek_v4_pro,298245316002,298245316002,139,无明显生活烦恼,1.0,0.0
deepseek_v4_pro,296081233002,296081233002,140,无明显生活烦恼,2.0,1.3333333333333333
deepseek_v4_pro,296081115001,296081115001,141,无明显生活烦恼,1.0,0.6666666666666666
deepseek_v4_pro,60440124001,60440124001,142,对身体健康的担忧,2.0,1.3333333333333333
deepseek_v4_pro,194037336001,194037336001,143,对身体健康的担忧,2.0,1.0
deepseek_v4_pro,202454220001,202454220001,144,孤独/人际交往缺失,1.75,2.0
deepseek_v4_pro,153859111002,153859111002,145,无明显生活烦恼,1.75,0.6666666666666666
deepseek_v4_pro,14031322002,14031322002,146,家庭关系或陪伴困扰,1.25,1.6666666666666667
deepseek_v4_pro,347763115002,347763115002,147,无明显生活烦恼,1.0,1.3333333333333333
deepseek_v4_pro,347763302001,347763302001,148,家庭关系或陪伴困扰,2.5,2.0
deepseek_v4_pro,261676110002,261676110002,149,孤独/人际交往缺失,1.5,2.0
deepseek_v4_pro,295331315002,295331315002,150,无明显生活烦恼,1.5,2.0
deepseek_v4_pro,175531322002,175531322002,151,无明显生活烦恼,2.0,0.6666666666666666
deepseek_v4_pro,74002116002,74002116002,116,对身体健康的担忧,1.0,0.6666666666666666
deepseek_v4_pro,294028325002,294028325002,152,无明显生活烦恼,2.0,0.6666666666666666
deepseek_v4_pro,244056210002,244056210002,153,无明显生活烦恼,1.0,1.6666666666666667
deepseek_v4_pro,244056306002,244056306002,154,无法适应新事物或自我价值感下降,1.0,2.0
deepseek_v4_pro,184037216001,184037216001,155,对身体健康的担忧,1.0,2.0
deepseek_v4_pro,211176120002,211176120002,156,孤独/人际交往缺失,1.25,2.0
deepseek_v4_pro,154058209001,154058209001,157,无明显生活烦恼,2.0,0.6666666666666666
deepseek_v4_pro,151156109002,151156109002,158,家庭关系或陪伴困扰,2.0,1.3333333333333333
deepseek_v4_pro,288251231001,288251231001,159,对身体健康的担忧,2.25,2.0
deepseek_v4_pro,150478113001,150478113001,160,孤独/人际交往缺失,1.75,2.0
deepseek_v4_pro,111154107001,111154107001,161,无明显生活烦恼,2.25,1.0
deepseek_v4_pro,14643316002,14643316002,162,对身体健康的担忧,1.25,1.3333333333333333
deepseek_v4_pro,296331123002,296331123002,163,对身体健康的担忧,2.0,2.0
deepseek_v4_pro,134902222002,134902222002,164,家庭关系或陪伴困扰,1.0,1.0
deepseek_v4_pro,134902306001,134902306001,165,无明显生活烦恼,2.0,0.6666666666666666
deepseek_v4_pro,321116307002,321116307002,166,对身体健康的担忧,1.75,2.0
deepseek_v4_pro,265359333002,265359333002,167,无明显生活烦恼,1.0,1.0
deepseek_v4_pro,275559214002,275559214002,168,孤独/人际交往缺失,1.25,1.0
deepseek_v4_pro,104004216002,104004216002,169,家庭关系或陪伴困扰,1.75,1.6666666666666667
deepseek_v4_pro,58659336002,58659336002,170,无明显生活烦恼,2.0,1.3333333333333333
deepseek_v4_pro,174643308001,174643308001,171,孤独/人际交往缺失,2.0,2.0
deepseek_v4_pro,294099321001,294099321001,227,无明显生活烦恼,3.0,1.3333333333333333
deepseek_v4_pro,265359305001,265359305001,228,对身体健康的担忧,2.0,0.3333333333333333
deepseek_v4_pro,30476203002,30476203002,172,无明显生活烦恼,2.0,1.3333333333333333
deepseek_v4_pro,56043123001,56043123001,175,无明显生活烦恼,2.0,1.3333333333333333
deepseek_v4_pro,334631128001,334631128001,176,对身体健康的担忧,2.0,1.3333333333333333
deepseek_v4_pro,175531212002,175531212002,177,无明显生活烦恼,2.25,0.6666666666666666
deepseek_v4_pro,56302136001,56302136001,178,家庭关系或陪伴困扰,2.0,2.0
deepseek_v4_pro,134902327001,134902327001,179,孤独/人际交往缺失,2.0,1.6666666666666667
deepseek_v4_pro,74981218001,74981218001,180,对身体健康的担忧,2.0,1.0
deepseek_v4_pro,177402120001,177402120001,181,无明显生活烦恼,2.0,1.0
deepseek_v4_pro,154058322001,154058322001,182,家庭关系或陪伴困扰,2.0,1.6666666666666667
deepseek_v4_pro,177402135002,177402135002,183,无明显生活烦恼,1.5,0.6666666666666666
deepseek_v4_pro,151156318001,151156318001,184,无明显生活烦恼,2.0,1.0
deepseek_v4_pro,347763304002,347763304002,185,无明显生活烦恼,2.0,
deepseek_v4_pro,65546132001,65546132001,186,无明显生活烦恼,2.0,2.0
deepseek_v4_pro,296081138001,296081138001,187,无明显生活烦恼,3.0,1.0
deepseek_v4_pro,57633117002,57633117002,188,无明显生活烦恼,2.25,0.3333333333333333
deepseek_v4_pro,296006201002,296006201002,189,无明显生活烦恼,2.0,1.3333333333333333
deepseek_v4_pro,112744211002,112744211002,190,无明显生活烦恼,2.75,1.3333333333333333
deepseek_v4_pro,162431228001,162431228001,191,家庭关系或陪伴困扰,2.0,2.0
deepseek_v4_pro,241116116001,241116116001,192,无明显生活烦恼,2.0,1.0
deepseek_v4_pro,168231321002,168231321002,193,无明显生活烦恼,2.0,1.3333333333333333
deepseek_v4_pro,330131314001,330131314001,194,无明显生活烦恼,2.0,1.3333333333333333
deepseek_v4_pro,64604310002,64604310002,195,无明显生活烦恼,2.0,0.6666666666666666
deepseek_v4_pro,324078327001,324078327001,196,家庭关系或陪伴困扰,2.0,2.0
deepseek_v4_pro,241116129001,241116129001,197,无明显生活烦恼,2.0,1.3333333333333333
deepseek_v4_pro,324045138002,324045138002,198,无明显生活烦恼,3.0,1.3333333333333333
deepseek_v4_pro,175531317002,175531317002,199,无明显生活烦恼,2.0,1.0
deepseek_v4_pro,297439202001,297439202001,200,孤独/人际交往缺失,2.0,1.6666666666666667
deepseek_v4_pro,330102318002,330102318002,201,孤独/人际交往缺失,2.0,1.6666666666666667
deepseek_v4_pro,296081128001,296081128001,202,孤独/人际交往缺失,2.0,2.0
deepseek_v4_pro,321116208002,321116208002,203,无明显生活烦恼,2.75,1.0
deepseek_v4_pro,321659309002,321659309002,204,家庭关系或陪伴困扰,1.75,
deepseek_v4_pro,261676239001,261676239001,205,无明显生活烦恼,1.75,1.6666666666666667
deepseek_v4_pro,78233308001,78233308001,206,对身体健康的担忧,2.0,2.0
deepseek_v4_pro,117489210001,117489210001,207,无明显生活烦恼,1.75,1.0
deepseek_v4_pro,116006208001,116006208001,208,对身体健康的担忧,2.0,1.0
deepseek_v4_pro,110131308002,110131308002,209,无明显生活烦恼,2.0,2.0
deepseek_v4_pro,204906235001,204906235001,210,对身体健康的担忧,2.25,1.6666666666666667
deepseek_v4_pro,122490107002,122490107002,211,对身体健康的担忧,1.5,1.6666666666666667
deepseek_v4_pro,202454119001,202454119001,212,对身体健康的担忧,2.0,2.0
deepseek_v4_pro,281104122001,281104122001,213,家庭关系或陪伴困扰,2.0,2.0
deepseek_v4_pro,60481225001,60481225001,214,对身体健康的担忧,2.0,2.0
deepseek_v4_pro,184037316002,184037316002,215,家庭关系或陪伴困扰,2.5,2.0
deepseek_v4_pro,134004327001,134004327001,216,无法适应新事物或自我价值感下降,2.5,2.0
deepseek_v4_pro,326346326002,326346326002,217,对身体健康的担忧,2.25,2.0
deepseek_v4_pro,56059316001,56059316001,218,对身体健康的担忧,2.0,2.0
deepseek_v4_pro,158278316001,158278316001,219,对身体健康的担忧,2.0,2.0
deepseek_v4_pro,324681112001,324681112001,220,对身体健康的担忧,1.75,1.3333333333333333
deepseek_v4_pro,10451307002,10451307002,221,无明显生活烦恼,2.0,0.6666666666666666
deepseek_v4_pro,111154234001,111154234001,222,无明显生活烦恼,2.0,0.6666666666666666
deepseek_v4_pro,122490332001,122490332001,223,家庭关系或陪伴困扰,2.0,2.0
deepseek_v4_pro,262728314002,262728314002,224,对身体健康的担忧,2.75,2.0
deepseek_v4_pro,57457105001,57457105001,225,无明显生活烦恼,2.0,0.3333333333333333
deepseek_v4_pro,184037118001,184037118001,226,无明显生活烦恼,2.0,
deepseek_v4_pro,162431203001,162431203001,229,孤独/人际交往缺失,2.0,2.0
deepseek_v4_pro,10104310001,10104310001,230,孤独/人际交往缺失,2.0,2.0
deepseek_v4_pro,271806309001,271806309001,231,对身体健康的担忧,2.0,1.3333333333333333
deepseek_v4_pro,154676127001,154676127001,232,无明显生活烦恼,1.75,1.3333333333333333
deepseek_v4_pro,265576234002,265576234002,233,对身体健康的担忧,3.0,2.0
deepseek_v4_pro,65546306002,65546306002,234,对身体健康的担忧,2.0,2.0
deepseek_v4_pro,334002302001,334002302001,235,无明显生活烦恼,2.0,0.6666666666666666
deepseek_v4_pro,271806301002,271806301002,236,对身体健康的担忧,2.75,2.0
deepseek_v4_pro,14643121001,14643121001,237,对身体健康的担忧,2.5,1.6666666666666667
deepseek_v4_pro,154058312001,154058312001,238,无明显生活烦恼,3.0,1.3333333333333333
deepseek_v4_pro,54054211001,54054211001,239,无法适应新事物或自我价值感下降,2.25,2.0
deepseek_v4_pro,338231228001,338231228001,240,对身体健康的担忧,2.5,1.6666666666666667
deepseek_v4_pro,330102222003,330102222003,241,无明显生活烦恼,2.0,1.3333333333333333
deepseek_v4_pro,274951108001,274951108001,242,家庭关系或陪伴困扰,2.0,2.0
deepseek_v4_pro,74981206001,74981206001,243,家庭关系或陪伴困扰,1.75,2.0
deepseek_v4_pro,154044136002,154044136002,244,无明显生活烦恼,2.5,0.6666666666666666
deepseek_v4_pro,134902229001,134902229001,245,无法适应新事物或自我价值感下降,1.5,2.0
deepseek_v4_pro,74004305001,74004305001,246,孤独/人际交往缺失,2.0,2.0
deepseek_v4_pro,296006236002,296006236002,247,无明显生活烦恼,2.0,0.6666666666666666
deepseek_v4_pro,64604120001,64604120001,248,孤独/人际交往缺失,2.5,2.0
deepseek_v4_pro,292458229001,292458229001,249,无明显生活烦恼,2.0,1.3333333333333333
deepseek_v4_pro,296331223002,296331223002,250,对身体健康的担忧,2.0,1.6666666666666667
deepseek_v4_pro,104004124001,104004124001,251,无明显生活烦恼,2.0,0.6666666666666666
deepseek_v4_pro,320146209002,320146209002,252,对身体健康的担忧,2.25,2.0
deepseek_v4_pro,58202217002,58202217002,253,家庭关系或陪伴困扰,2.0,2.0
deepseek_v4_pro,56043320001,56043320001,254,无明显生活烦恼,2.0,1.3333333333333333
deepseek_v4_pro,34676202001,34676202001,255,无法适应新事物或自我价值感下降,2.0,2.0
deepseek_v4_pro,151156304001,151156304001,256,对身体健康的担忧,2.75,2.0
deepseek_v4_pro,105381333002,105381333002,257,无明显生活烦恼,2.0,0.3333333333333333
deepseek_v4_pro,194037120001,194037120001,258,对身体健康的担忧,3.0,2.0
deepseek_v4_pro,154676113001,154676113001,259,无明显生活烦恼,2.75,2.0
deepseek_v4_pro,166006327001,166006327001,260,家庭关系或陪伴困扰,2.0,1.3333333333333333
deepseek_v4_pro,105102207001,105102207001,261,对身体健康的担忧,1.75,2.0
deepseek_v4_pro,56604114001,56604114001,262,家庭关系或陪伴困扰,2.0,2.0
deepseek_v4_pro,151156309002,151156309002,263,无明显生活烦恼,2.0,1.3333333333333333
deepseek_v4_pro,321131217001,321131217001,264,无明显生活烦恼,2.5,1.3333333333333333
deepseek_v4_pro,202454324002,202454324002,265,对身体健康的担忧,1.75,1.0
deepseek_v4_pro,288251116001,288251116001,266,无明显生活烦恼,2.25,0.6666666666666666
deepseek_v4_pro,94004216001,94004216001,267,家庭关系或陪伴困扰,2.75,2.0
deepseek_v4_pro,54054234001,54054234001,268,对身体健康的担忧,1.75,1.6666666666666667
deepseek_v4_pro,275559211001,275559211001,269,对身体健康的担忧,2.0,1.6666666666666667
deepseek_v4_pro,244604211001,244604211001,270,无明显生活烦恼,2.5,0.6666666666666666
deepseek_v4_pro,117489216001,117489216001,271,无明显生活烦恼,2.0,1.0
deepseek_v4_pro,184037317001,184037317001,272,对身体健康的担忧,2.0,2.0
deepseek_v4_pro,151156304002,151156304002,273,无明显生活烦恼,2.0,1.0
deepseek_v4_pro,330102216002,330102216002,274,无明显生活烦恼,2.0,1.3333333333333333
deepseek_v4_pro,54249319001,54249319001,275,对身体健康的担忧,2.0,2.0
deepseek_v4_pro,280154119002,280154119002,276,对身体健康的担忧,2.0,2.0
deepseek_v4_pro,74631115001,74631115001,277,家庭关系或陪伴困扰,2.0,1.6666666666666667
deepseek_v4_pro,268606121002,268606121002,278,无法适应新事物或自我价值感下降,2.0,1.3333333333333333
deepseek_v4_pro,274951126001,274951126001,279,对身体健康的担忧,2.0,2.0
deepseek_v4_pro,205304104002,205304104002,280,家庭关系或陪伴困扰,2.75,2.0
deepseek_v4_pro,75504303001,75504303001,281,无明显生活烦恼,2.0,1.3333333333333333
deepseek_v4_pro,111154102002,111154102002,282,无明显生活烦恼,2.5,0.3333333333333333
deepseek_v4_pro,334631301002,334631301002,283,无明显生活烦恼,2.0,1.0
deepseek_v4_pro,295331110001,295331110001,284,对身体健康的担忧,2.0,1.6666666666666667
deepseek_v4_pro,14643125002,14643125002,285,家庭关系或陪伴困扰,1.0,1.3333333333333333
deepseek_v4_pro,151156304002,151156304002,286,无明显生活烦恼,2.0,0.6666666666666666
deepseek_v4_pro,56059309001,56059309001,287,孤独/人际交往缺失,1.25,2.0
deepseek_v4_pro,330131304001,330131304001,288,家庭关系或陪伴困扰,2.25,2.0
deepseek_v4_pro,10451225001,10451225001,289,孤独/人际交往缺失,1.25,1.3333333333333333
deepseek_v4_pro,58202129002,58202129002,290,孤独/人际交往缺失,2.0,1.6666666666666667
deepseek_v4_pro,281104205001,281104205001,291,对身体健康的担忧,2.0,2.0
deepseek_v4_pro,158278218002,158278218002,292,无明显生活烦恼,2.0,1.0
